DATA;JOGADOR 1;JOGADOR 2;JOGADOR 3;JOGADOR 4;PLACAR DUPLA 1;PLACAR DUPLA 2;BUCHUDA DE Rê?;PONTUAR;PAGADOR1;DEB PAG1;COMP PG1;PAGADOR2;DEB PAG2;COMP PG2
03/10/2025;POL÷CIA FEMININA;JOGADOR N«O MEMBRO;MESTRE;FRODO COGUMELO;6;1;N«O;5;;$0.00;;;$0.00;
03/10/2025;MESTRE;FRODO COGUMELO;JOGADOR N«O MEMBRO;MOLINHO;4;6;N«O;2;;$0.00;;;$0.00;
03/10/2025;MOLINHO;JOGADOR N«O MEMBRO;MESTRE;FRODO COGUMELO;1;6;N«O;5;;$0.00;;;$0.00;
06/10/2025;CARCAMANO;APRENDIZ;PROFESSOR;FUMACINHA;7;2;N«O;5;;$0.00;;;$0.00;
06/10/2025;CARCAMANO;APRENDIZ;PROFESSOR;FUMACINHA;6;3;N«O;3;;$0.00;;;$0.00;
06/10/2025;CARCAMANO;APRENDIZ;PROFESSOR;FUMACINHA;8;1;N«O;7;;$0.00;;;$0.00;
06/10/2025;PROFESSOR;APRENDIZ;JORNALISTA;FUMACINHA;4;6;N«O;2;;$0.00;;;$0.00;
06/10/2025;CARCAMANO;MOLINHO;FRODO COGUMELO;TIA LÈIÄA;6;4;N«O;2;;$0.00;;;$0.00;
06/10/2025;PROFESSOR;APRENDIZ;JORNALISTA;FUMACINHA;6;3;N«O;3;;$0.00;;;$0.00;
06/10/2025;CARCAMANO;MOLINHO;FRODO COGUMELO;TIA LÈIÄA;7;2;N«O;5;;$0.00;;;$0.00;
06/10/2025;PROFESSOR;APRENDIZ;JORNALISTA;FUMACINHA;6;1;N«O;5;;$0.00;;;$0.00;
06/10/2025;PROFESSOR;APRENDIZ;JORNALISTA;FUMACINHA;2;6;N«O;4;;$0.00;;;$0.00;
06/10/2025;CARCAMANO;MOLINHO;FRODO COGUMELO;TIA LÈIÄA;4;6;N«O;2;;$0.00;;;$0.00;
06/10/2025;PROFESSOR;FUMACINHA;MOLINHO;TIA LÈIÄA;4;7;N«O;3;;$0.00;;;$0.00;
07/10/2025;JORNALISTA;CARCAMANO;TATU BOLA;TIA LÈIÄA;8;5;N«O;3;;$0.00;;;$0.00;
07/10/2025;JORNALISTA;CARCAMANO;PROFESSOR;POL÷CIA FEMININA;5;6;N«O;1;;$0.00;;;$0.00;
07/10/2025;FRODO COGUMELO;APRENDIZ;SEM PRESSA;TATU BOLA;8;5;N«O;3;;$0.00;;;$0.00;
07/10/2025;TIA LÈIÄA;JAPON“S;PROFESSOR;POL÷CIA FEMININA;9;4;N«O;5;;$0.00;;;$0.00;
07/10/2025;JAPON“S;TIA LÈIÄA;CARCAMANO;TATU BOLA;3;6;N«O;3;;$0.00;;;$0.00;
07/10/2025;CARCAMANO;TATU BOLA;PROFESSOR;POL÷CIA FEMININA;3;6;N«O;3;;$0.00;;;$0.00;
07/10/2025;PROFESSOR;POL÷CIA FEMININA;CARCAMANO;MOLINHO;4;6;N«O;2;;$0.00;;;$0.00;
07/10/2025;FRODO COGUMELO;TATU BOLA;JAPON“S;TIA LÈIÄA;6;3;N«O;3;;$0.00;;;$0.00;
07/10/2025;MOLINHO;CARCAMANO;PROFESSOR;POL÷CIA FEMININA;6;3;N«O;3;;$0.00;;;$0.00;
08/10/2025;PROFESSOR;FUMACINHA;FRODO COGUMELO;POL÷CIA FEMININA;6;5;N«O;1;;$0.00;;;$0.00;
08/10/2025;PROFESSOR;FUMACINHA;TATU BOLA;TIA LÈIÄA;6;5;N«O;1;;$0.00;;;$0.00;
08/10/2025;FRODO COGUMELO;TIA LÈIÄA;VOV‚;FUMACINHA;8;5;N«O;3;;$0.00;;;$0.00;
08/10/2025;FRODO COGUMELO;TIA LÈIÄA;POL÷CIA FEMININA;TATU BOLA;2;9;N«O;7;;$0.00;;;$0.00;
08/10/2025;FRODO COGUMELO;TIA LÈIÄA;FUMACINHA;SEM PRESSA;3;9;N«O;6;;$0.00;;;$0.00;
08/10/2025;FUMACINHA;TATU BOLA;FRODO COGUMELO;TIA LÈIÄA;4;6;N«O;2;;$0.00;;;$0.00;
08/10/2025;SEM PRESSA;FUMACINHA;POL÷CIA FEMININA;TIA LÈIÄA;8;4;N«O;4;;$0.00;;;$0.00;
09/10/2025;PROFESSOR;APRENDIZ;POL÷CIA FEMININA;FRODO COGUMELO;3;6;N«O;3;;$0.00;;;$0.00;
09/10/2025;JOGADOR N«O MEMBRO;PROFESSOR;SEM PRESSA;APRENDIZ;2;6;N«O;4;;$0.00;;;$0.00;
09/10/2025;JORNALISTA;FUMACINHA;FRODO COGUMELO;POL÷CIA FEMININA;6;3;N«O;3;;$0.00;;;$0.00;
09/10/2025;JOGADOR N«O MEMBRO;PROFESSOR;SEM PRESSA;APRENDIZ;9;2;N«O;7;;$0.00;;;$0.00;
09/10/2025;JORNALISTA;FUMACINHA;FRODO COGUMELO;POL÷CIA FEMININA;6;5;N«O;1;;$0.00;;;$0.00;
09/10/2025;VOV‚;PROFESSOR;SEM PRESSA;APRENDIZ;6;3;N«O;3;;$0.00;;;$0.00;
09/10/2025;JORNALISTA;FUMACINHA;FRODO COGUMELO;POL÷CIA FEMININA;6;2;N«O;4;;$0.00;;;$0.00;
09/10/2025;JORNALISTA;FUMACINHA;FRODO COGUMELO;POL÷CIA FEMININA;7;2;N«O;5;;$0.00;;;$0.00;
09/10/2025;VOV‚;PROFESSOR;SEM PRESSA;MOLINHO;9;3;N«O;6;;$0.00;;;$0.00;
09/10/2025;PROFESSOR;POL÷CIA FEMININA;MOLINHO;FUMACINHA;3;6;N«O;3;;$0.00;;;$0.00;
09/10/2025;MOLINHO;FUMACINHA;POL÷CIA FEMININA;PROFESSOR;2;6;N«O;4;;$0.00;;;$0.00;
10/10/2025;FRODO COGUMELO;CARCAMANO;PROFESSOR;FUMACINHA;6;5;N«O;1;;$0.00;;;$0.00;
10/10/2025;FRODO COGUMELO;JORNALISTA;PROFESSOR;FUMACINHA;5;6;N«O;1;;$0.00;;;$0.00;
10/10/2025;CARCAMANO;MOLINHO;PROFESSOR;FUMACINHA;3;6;N«O;3;;$0.00;;;$0.00;
10/10/2025;CARCAMANO;MOLINHO;PROFESSOR;FUMACINHA;6;5;N«O;1;;$0.00;;;$0.00;
13/10/2025;CARCAMANO;PROFESSOR;FUMACINHA;JAPON“S;1;6;N«O;5;;$0.00;;;$0.00;
13/10/2025;CARCAMANO;PROFESSOR;FUMACINHA;JAPON“S;4;6;N«O;2;;$0.00;;;$0.00;
13/10/2025;CARCAMANO;PROFESSOR;FUMACINHA;JAPON“S;1;6;N«O;5;;$0.00;;;$0.00;
13/10/2025;FUMACINHA;JAPON“S;MOLINHO;POL÷CIA FEMININA;6;2;N«O;4;;$0.00;;;$0.00;
13/10/2025;CARCAMANO;TIA LÈIÄA;PROFESSOR;POL÷CIA FEMININA;6;4;N«O;2;;$0.00;;;$0.00;
13/10/2025;CARCAMANO;TIA LÈIÄA;MOLINHO;JAPON“S;6;5;N«O;1;;$0.00;;;$0.00;
13/10/2025;CARCAMANO;TIA LÈIÄA;PROFESSOR;FUMACINHA;6;1;N«O;5;;$0.00;;;$0.00;
13/10/2025;TIA LÈIÄA;JAPON“S;PROFESSOR;FUMACINHA;4;6;N«O;2;;$0.00;;;$0.00;
14/10/2025;JORNALISTA;JAPON“S;PROFESSOR;FUMACINHA;3;6;N«O;3;;$0.00;;;$0.00;
14/10/2025;JORNALISTA;JAPON“S;PROFESSOR;FUMACINHA;8;3;N«O;5;;$0.00;;;$0.00;
14/10/2025;PROFESSOR;JOGADOR N«O MEMBRO;MOLINHO;FUMACINHA;6;1;N«O;5;;$0.00;;;$0.00;
14/10/2025;JORNALISTA;JAPON“S;TATU BOLA;TIA LÈIÄA;1;7;N«O;6;;$0.00;;;$0.00;
14/10/2025;PROFESSOR;JOGADOR N«O MEMBRO;MOLINHO;FUMACINHA;6;3;N«O;3;;$0.00;;;$0.00;
14/10/2025;PROFESSOR;JOGADOR N«O MEMBRO;MOLINHO;FUMACINHA;4;6;N«O;2;;$0.00;;;$0.00;
14/10/2025;JORNALISTA;JAPON“S;TATU BOLA;TIA LÈIÄA;5;6;N«O;1;;$0.00;;;$0.00;
14/10/2025;MOLINHO;FUMACINHA;TATU BOLA;TIA LÈIÄA;3;9;N«O;6;;$0.00;;;$0.00;
14/10/2025;PROFESSOR;JOGADOR N«O MEMBRO;JAPON“S;POL÷CIA FEMININA;4;8;N«O;4;;$0.00;;;$0.00;
14/10/2025;MOLINHO;FUMACINHA;TATU BOLA;TIA LÈIÄA;3;7;N«O;4;;$0.00;;;$0.00;
14/10/2025;PROFESSOR;JOGADOR N«O MEMBRO;JAPON“S;POL÷CIA FEMININA;2;7;N«O;5;;$0.00;;;$0.00;
14/10/2025;MOLINHO;FUMACINHA;TATU BOLA;TIA LÈIÄA;8;5;N«O;3;;$0.00;;;$0.00;
15/10/2025;FRODO COGUMELO;TIA LÈIÄA;VOV‚;FUMACINHA;6;1;N«O;5;;$0.00;;;$0.00;
15/10/2025;VOV‚;FUMACINHA;CARCAMANO;TIA LÈIÄA;6;1;N«O;5;;$0.00;;;$0.00;
15/10/2025;VOV‚;FUMACINHA;CARCAMANO;FRODO COGUMELO;6;1;N«O;5;;$0.00;;;$0.00;
15/10/2025;VOV‚;FUMACINHA;TIA LÈIÄA;CARCAMANO;4;6;N«O;2;;$0.00;;;$0.00;
15/10/2025;VOV‚;FUMACINHA;CARCAMANO;TIA LÈIÄA;6;4;N«O;2;;$0.00;;;$0.00;
15/10/2025;FRODO COGUMELO;TIA LÈIÄA;VOV‚;FUMACINHA;6;2;N«O;4;;$0.00;;;$0.00;
16/10/2025;VOV‚;FUMACINHA;MESTRE;TIA LÈIÄA;2;6;N«O;4;;$0.00;;;$0.00;
16/10/2025;VOV‚;CARCAMANO;JAPON“S;TIA LÈIÄA;8;1;N«O;7;;$0.00;;;$0.00;
16/10/2025;VOV‚;CARCAMANO;FUMACINHA;MESTRE;7;2;N«O;5;;$0.00;;;$0.00;
16/10/2025;VOV‚;CARCAMANO;MOLINHO;JAPON“S;6;2;N«O;4;;$0.00;;;$0.00;
16/10/2025;CARCAMANO;FUMACINHA;MESTRE;TIA LÈIÄA;7;2;N«O;5;;$0.00;;;$0.00;
16/10/2025;CARCAMANO;FUMACINHA;JAPON“S;APRENDIZ;6;1;N«O;5;;$0.00;;;$0.00;
16/10/2025;CARCAMANO;VOV‚;FUMACINHA;MESTRE;6;2;N«O;4;;$0.00;;;$0.00;
16/10/2025;CARCAMANO;MESTRE;JAPON“S;APRENDIZ;6;3;N«O;3;;$0.00;;;$0.00;
17/10/2025;CARCAMANO;FUMACINHA;MOLINHO;TIA LÈIÄA;5;6;N«O;1;;$0.00;;;$0.00;
17/10/2025;CARCAMANO;FUMACINHA;MOLINHO;TIA LÈIÄA;3;6;N«O;3;;$0.00;;;$0.00;
17/10/2025;CARCAMANO;FUMACINHA;MOLINHO;TIA LÈIÄA;4;10;N«O;6;;$2.00;;;$2.00;
17/10/2025;CARCAMANO;FUMACINHA;MOLINHO;TIA LÈIÄA;6;1;N«O;5;;$0.00;;;$0.00;
17/10/2025;CARCAMANO;FUMACINHA;MOLINHO;TIA LÈIÄA;7;5;N«O;2;;$0.00;;;$0.00;
17/10/2025;CARCAMANO;FUMACINHA;MOLINHO;TIA LÈIÄA;2;8;N«O;6;;$0.00;;;$0.00;
20/10/2025;JORNALISTA;CARCAMANO;CANTOR;FUMACINHA;1;6;N«O;5;;$0.00;;;$0.00;
20/10/2025;JORNALISTA;CARCAMANO;CANTOR;FUMACINHA;7;2;N«O;5;;$0.00;;;$0.00;
20/10/2025;JORNALISTA;CARCAMANO;CANTOR;FUMACINHA;2;7;N«O;5;;$0.00;;;$0.00;
20/10/2025;JORNALISTA;CARCAMANO;CANTOR;FUMACINHA;2;6;N«O;4;;$0.00;;;$0.00;
20/10/2025;JORNALISTA;CARCAMANO;CANTOR;FUMACINHA;7;3;N«O;4;;$0.00;;;$0.00;
20/10/2025;JORNALISTA;CARCAMANO;CANTOR;FUMACINHA;3;6;N«O;3;;$0.00;;;$0.00;
20/10/2025;JORNALISTA;CARCAMANO;CANTOR;FUMACINHA;4;7;N«O;3;;$0.00;;;$0.00;
20/10/2025;CARCAMANO;PROFESSOR;JORNALISTA;FUMACINHA;5;7;N«O;2;;$0.00;;;$0.00;
20/10/2025;CARCAMANO;PROFESSOR;JORNALISTA;FUMACINHA;9;2;N«O;7;;$0.00;;;$0.00;
20/10/2025;JORNALISTA;FUMACINHA;PROFESSOR;CARCAMANO;8;1;N«O;7;;$0.00;;;$0.00;
21/10/2025;FUMACINHA;TATU BOLA;CARCAMANO;JAPON“S;4;12;N«O;8;;$0.00;;;$0.00;
21/10/2025;CARCAMANO;JAPON“S;MESTRE;TIA LÈIÄA;6;5;N«O;1;;$0.00;;;$0.00;
21/10/2025;MOLINHO;TATU BOLA;CARCAMANO;JAPON“S;6;3;N«O;3;;$0.00;;;$0.00;
21/10/2025;FUMACINHA;TIA LÈIÄA;MOLINHO;TATU BOLA;6;2;N«O;4;;$0.00;;;$0.00;
21/10/2025;TIA LÈIÄA;TATU BOLA;JAPON“S;MESTRE;3;6;N«O;3;;$0.00;;;$0.00;
21/10/2025;FUMACINHA;TIA LÈIÄA;MOLINHO;TATU BOLA;6;1;N«O;5;;$0.00;;;$0.00;
22/10/2025;CARCAMANO;PROFESSOR;JORNALISTA;POL÷CIA FEMININA;5;6;N«O;1;;$0.00;;;$0.00;
22/10/2025;CARCAMANO;PROFESSOR;TIA LÈIÄA;APRENDIZ;3;6;N«O;3;;$0.00;;;$0.00;
22/10/2025;JORNALISTA;POL÷CIA FEMININA;VOV‚;FUMACINHA;6;4;N«O;2;;$0.00;;;$0.00;
22/10/2025;JORNALISTA;POL÷CIA FEMININA;VOV‚;FUMACINHA;1;7;N«O;6;;$0.00;;;$0.00;
22/10/2025;CARCAMANO;PROFESSOR;TIA LÈIÄA;APRENDIZ;2;7;N«O;5;;$0.00;;;$0.00;
22/10/2025;JORNALISTA;POL÷CIA FEMININA;VOV‚;FUMACINHA;3;6;N«O;3;;$0.00;;;$0.00;
22/10/2025;CARCAMANO;PROFESSOR;TIA LÈIÄA;APRENDIZ;6;1;N«O;5;;$0.00;;;$0.00;
22/10/2025;JORNALISTA;POL÷CIA FEMININA;VOV‚;FUMACINHA;6;2;N«O;4;;$0.00;;;$0.00;
22/10/2025;CARCAMANO;PROFESSOR;TIA LÈIÄA;APRENDIZ;6;2;N«O;4;;$0.00;;;$0.00;
22/10/2025;JORNALISTA;POL÷CIA FEMININA;VOV‚;FUMACINHA;4;6;N«O;2;;$0.00;;;$0.00;
22/10/2025;CARCAMANO;PROFESSOR;TIA LÈIÄA;APRENDIZ;7;5;N«O;2;;$0.00;;;$0.00;
22/10/2025;CARCAMANO;PROFESSOR;TIA LÈIÄA;APRENDIZ;1;6;N«O;5;;$0.00;;;$0.00;
22/10/2025;CARCAMANO;PROFESSOR;TIA LÈIÄA;APRENDIZ;8;2;N«O;6;;$0.00;;;$0.00;
23/10/2025;VOV‚;JOGADOR N«O MEMBRO;MESTRE;TIA LÈIÄA;9;3;N«O;6;;$0.00;;;$0.00;
23/10/2025;PROFESSOR;POL÷CIA FEMININA;VOV‚;JAPON“S;5;6;N«O;1;;$0.00;;;$0.00;
21/10/2025;MESTRE;JAPON“S;TATU BOLA;TIA LÈIÄA;6;1;N«O;5;;$0.00;;;$0.00;
23/10/2025;MESTRE;TIA LÈIÄA;VOV‚;JAPON“S;6;1;N«O;5;;$0.00;;;$0.00;
23/10/2025;JOGADOR N«O MEMBRO;MESTRE;TIA LÈIÄA;JAPON“S;6;4;N«O;2;;$0.00;;;$0.00;
24/10/2025;CARCAMANO;PROFESSOR;JOGADOR N«O MEMBRO;APRENDIZ;3;11;N«O;8;;$0.00;;;$0.00;
22/10/2025;JORNALISTA;POL÷CIA FEMININA;VOV‚;FUMACINHA;6;1;N«O;5;;$0.00;;;$0.00;
24/10/2025;PROFESSOR;APRENDIZ;JORNALISTA;JAPON“S;5;6;N«O;1;;$0.00;;;$0.00;
24/10/2025;JORNALISTA;JAPON“S;PROFESSOR;MOLINHO;5;6;N«O;1;;$0.00;;;$0.00;
24/10/2025;JORNALISTA;CARCAMANO;PROFESSOR;MOLINHO;6;4;N«O;2;;$0.00;;;$0.00;
24/10/2025;JORNALISTA;CARCAMANO;MOLINHO;JAPON“S;6;3;N«O;3;;$0.00;;;$0.00;
28/10/2025;FUMACINHA;TIA LÈIÄA;CARCAMANO;MOLINHO;7;5;N«O;2;;$0.00;;;$0.00;
28/10/2025;PROFESSOR;JAPON“S;FUMACINHA;TIA LÈIÄA;5;6;N«O;1;;$0.00;;;$0.00;
28/10/2025;PROFESSOR;CARCAMANO;FUMACINHA;TIA LÈIÄA;6;3;N«O;3;;$0.00;;;$0.00;
28/10/2025;PROFESSOR;CARCAMANO;FUMACINHA;JAPON“S;6;1;N«O;5;;$0.00;;;$0.00;
28/10/2025;PROFESSOR;CARCAMANO;TIA LÈIÄA;JAPON“S;3;6;N«O;3;;$0.00;;;$0.00;
28/10/2025;TIA LÈIÄA;JAPON“S;CARCAMANO;FUMACINHA;7;4;N«O;3;;$0.00;;;$0.00;
28/10/2025;CARCAMANO;PROFESSOR;JAPON“S;TIA LÈIÄA;6;4;N«O;2;;$0.00;;;$0.00;
28/10/2025;CARCAMANO;FUMACINHA;TIA LÈIÄA;JAPON“S;6;3;N«O;3;;$0.00;;;$0.00;
29/10/2025;MOLINHO;VOV‚;FUMACINHA;APRENDIZ;6;1;N«O;5;;$0.00;;;$0.00;
29/10/2025;VOV‚;MOLINHO;FUMACINHA;APRENDIZ;7;2;N«O;5;;$0.00;;;$0.00;
29/10/2025;PROFESSOR;FUMACINHA;VOV‚;MOLINHO;6;3;N«O;3;;$0.00;;;$0.00;
29/10/2025;PROFESSOR;FUMACINHA;VOV‚;APRENDIZ;6;2;N«O;4;;$0.00;;;$0.00;
29/10/2025;PROFESSOR;FUMACINHA;VOV‚;APRENDIZ;2;9;N«O;7;;$0.00;;;$0.00;
29/10/2025;PROFESSOR;FUMACINHA;VOV‚;APRENDIZ;7;5;N«O;2;;$0.00;;;$0.00;
30/10/2025;VOV‚;TIA LÈIÄA;PROFESSOR;FUMACINHA;6;2;N«O;4;;$0.00;;;$0.00;
30/10/2025;JOGADOR N«O MEMBRO;PROFESSOR;VOV‚;TIA LÈIÄA;6;5;N«O;1;;$0.00;;;$0.00;
30/10/2025;JOGADOR N«O MEMBRO;PROFESSOR;VOV‚;TIA LÈIÄA;1;6;N«O;5;;$0.00;;;$0.00;
30/10/2025;FUMACINHA;PROFESSOR;VOV‚;TIA LÈIÄA;6;4;N«O;2;;$0.00;;;$0.00;
03/11/2025;CARCAMANO;MESTRE;POL÷CIA FEMININA;TIA LÈIÄA;3;6;N«O;3;;$0.00;;;$0.00;
03/11/2025;JORNALISTA;FUMACINHA;POL÷CIA FEMININA;TIA LÈIÄA;7;2;N«O;5;;$0.00;;;$0.00;
03/11/2025;JORNALISTA;FUMACINHA;PROFESSOR;MESTRE;4;6;N«O;2;;$0.00;;;$0.00;
03/11/2025;PROFESSOR;MESTRE;TIA LÈIÄA;CARCAMANO;3;8;N«O;5;;$0.00;;;$0.00;
03/11/2025;JORNALISTA;POL÷CIA FEMININA;FUMACINHA;MESTRE;1;6;N«O;5;;$0.00;;;$0.00;
03/11/2025;PROFESSOR;TIA LÈIÄA;MOLINHO;CARCAMANO;2;6;N«O;4;;$0.00;;;$0.00;
03/11/2025;JORNALISTA;POL÷CIA FEMININA;FUMACINHA;MESTRE;6;1;N«O;5;;$0.00;;;$0.00;
03/11/2025;PROFESSOR;TIA LÈIÄA;MOLINHO;CARCAMANO;6;3;N«O;3;;$0.00;;;$0.00;
03/11/2025;JORNALISTA;POL÷CIA FEMININA;FUMACINHA;MESTRE;3;6;N«O;3;;$0.00;;;$0.00;
03/11/2025;PROFESSOR;TIA LÈIÄA;MOLINHO;CARCAMANO;6;5;N«O;1;;$0.00;;;$0.00;
03/11/2025;PROFESSOR;TIA LÈIÄA;MOLINHO;CARCAMANO;4;6;N«O;2;;$0.00;;;$0.00;
03/11/2025;JORNALISTA;POL÷CIA FEMININA;FUMACINHA;MESTRE;8;4;N«O;4;;$0.00;;;$0.00;
03/11/2025;PROFESSOR;TIA LÈIÄA;MOLINHO;CARCAMANO;1;8;N«O;7;;$0.00;;;$0.00;
04/11/2025;CARCAMANO;PROFESSOR;FUMACINHA;TATU BOLA;6;2;N«O;4;;$0.00;;;$0.00;
04/11/2025;CARCAMANO;PROFESSOR;TATU BOLA;APRENDIZ;2;8;N«O;6;;$0.00;;;$0.00;
04/11/2025;CARCAMANO;FUMACINHA;TATU BOLA;APRENDIZ;3;6;N«O;3;;$0.00;;;$0.00;
04/11/2025;CARCAMANO;PROFESSOR;MOLINHO;FUMACINHA;5;6;N«O;1;;$0.00;;;$0.00;
04/11/2025;MOLINHO;FUMACINHA;TATU BOLA;APRENDIZ;6;3;N«O;3;;$0.00;;;$0.00;
04/11/2025;MOLINHO;TATU BOLA;CARCAMANO;PROFESSOR;6;5;N«O;1;;$0.00;;;$0.00;
04/11/2025;CARCAMANO;PROFESSOR;MOLINHO;FUMACINHA;5;6;N«O;1;;$0.00;;;$0.00;
05/11/2025;JOGADOR N«O MEMBRO;PROFESSOR;CARCAMANO;FUMACINHA;7;1;N«O;6;;$0.00;;;$0.00;
05/11/2025;JOGADOR N«O MEMBRO;PROFESSOR;TIA LÈIÄA;FUMACINHA;2;6;N«O;4;;$0.00;;;$0.00;
05/11/2025;VOV‚;POL÷CIA FEMININA;JAPON“S;TATU BOLA;6;5;N«O;1;;$0.00;;;$0.00;
05/11/2025;CARCAMANO;PROFESSOR;TIA LÈIÄA;FUMACINHA;3;8;N«O;5;;$0.00;;;$0.00;
05/11/2025;JORNALISTA;CANTOR;FUMACINHA;TIA LÈIÄA;6;4;N«O;2;;$0.00;;;$0.00;
05/11/2025;CARCAMANO;PROFESSOR;JAPON“S;TATU BOLA;6;4;N«O;2;;$0.00;;;$0.00;
05/11/2025;JORNALISTA;FUMACINHA;VOV‚;TIA LÈIÄA;2;6;N«O;4;;$0.00;;;$0.00;
05/11/2025;CARCAMANO;PROFESSOR;JAPON“S;TATU BOLA;3;7;N«O;4;;$0.00;;;$0.00;
05/11/2025;JORNALISTA;FUMACINHA;VOV‚;TIA LÈIÄA;1;6;N«O;5;;$0.00;;;$0.00;
05/11/2025;VOV‚;TIA LÈIÄA;JORNALISTA;FUMACINHA;6;1;N«O;5;;$0.00;;;$0.00;
05/11/2025;CARCAMANO;PROFESSOR;JAPON“S;TATU BOLA;6;3;N«O;3;;$0.00;;;$0.00;
05/11/2025;JORNALISTA;FUMACINHA;VOV‚;TIA LÈIÄA;1;6;N«O;5;;$0.00;;;$0.00;
05/11/2025;VOV‚;TIA LÈIÄA;JORNALISTA;FUMACINHA;6;2;N«O;4;;$0.00;;;$0.00;
05/11/2025;FUMACINHA;TIA LÈIÄA;JAPON“S;TATU BOLA;6;4;N«O;2;;$0.00;;;$0.00;
06/11/2025;JORNALISTA;CARCAMANO;FUMACINHA;APRENDIZ;6;2;N«O;4;;$0.00;;;$0.00;
06/11/2025;JORNALISTA;CARCAMANO;FUMACINHA;APRENDIZ;1;7;N«O;6;;$0.00;;;$0.00;
06/11/2025;JORNALISTA;CARCAMANO;FUMACINHA;APRENDIZ;6;2;N«O;4;;$0.00;;;$0.00;
06/11/2025;JORNALISTA;CARCAMANO;FUMACINHA;APRENDIZ;4;6;N«O;2;;$0.00;;;$0.00;
06/11/2025;JOGADOR N«O MEMBRO;TIA LÈIÄA;VOV‚;PROFESSOR;7;2;N«O;5;;$0.00;;;$0.00;
06/11/2025;JORNALISTA;CARCAMANO;FUMACINHA;APRENDIZ;9;3;N«O;6;;$0.00;;;$0.00;
06/11/2025;CARCAMANO;VOV‚;PROFESSOR;FUMACINHA;7;4;N«O;3;;$0.00;;;$0.00;
06/11/2025;CARCAMANO;VOV‚;PROFESSOR;FUMACINHA;6;3;N«O;3;;$0.00;;;$0.00;
06/11/2025;JOGADOR N«O MEMBRO;TIA LÈIÄA;MOLINHO;FANTASMA;6;4;N«O;2;;$0.00;;;$0.00;
06/11/2025;MOLINHO;TIA LÈIÄA;JOGADOR N«O MEMBRO;FANTASMA;6;1;N«O;5;;$0.00;;;$0.00;
06/11/2025;CARCAMANO;VOV‚;PROFESSOR;FUMACINHA;4;7;N«O;3;;$0.00;;;$0.00;
06/11/2025;MOLINHO;TIA LÈIÄA;JOGADOR N«O MEMBRO;FANTASMA;8;2;N«O;6;;$0.00;;;$0.00;
06/11/2025;CARCAMANO;FUMACINHA;MOLINHO;MESTRE;8;1;N«O;7;;$0.00;;;$0.00;
06/11/2025;CARCAMANO;TIA LÈIÄA;MOLINHO;MESTRE;5;6;N«O;1;;$0.00;;;$0.00;
07/11/2025;FUMACINHA;JOGADOR N«O MEMBRO;POL÷CIA FEMININA;MESTRE;6;5;N«O;1;;$0.00;;;$0.00;
07/11/2025;FUMACINHA;APRENDIZ;POL÷CIA FEMININA;MESTRE;6;4;N«O;2;;$0.00;;;$0.00;
07/11/2025;FUMACINHA;APRENDIZ;JAPON“S;MESTRE;4;6;N«O;2;;$0.00;;;$0.00;
07/11/2025;PROFESSOR;TIA LÈIÄA;FUMACINHA;APRENDIZ;2;7;N«O;5;;$0.00;;;$0.00;
07/11/2025;PROFESSOR;TIA LÈIÄA;JAPON“S;MESTRE;6;2;N«O;4;;$0.00;;;$0.00;
07/11/2025;JAPON“S;MESTRE;MOLINHO;CANTOR;6;4;N«O;2;;$0.00;;;$0.00;
10/11/2025;JORNALISTA;POL÷CIA FEMININA;CANTOR;TIA LÈIÄA;3;6;N«O;3;;$0.00;;;$0.00;
10/11/2025;JORNALISTA;POL÷CIA FEMININA;CANTOR;TIA LÈIÄA;2;6;N«O;4;;$0.00;;;$0.00;
10/11/2025;JORNALISTA;MOLINHO;CANTOR;TIA LÈIÄA;6;1;N«O;5;;$0.00;;;$0.00;
10/11/2025;JORNALISTA;MOLINHO;CANTOR;TIA LÈIÄA;6;4;N«O;2;;$0.00;;;$0.00;
10/11/2025;JOGADOR N«O MEMBRO;TIA LÈIÄA;JORNALISTA;MOLINHO;6;2;N«O;4;;$0.00;;;$0.00;
11/11/2025;JORNALISTA;PROFESSOR;FUMACINHA;TATU BOLA;6;2;N«O;4;;$0.00;;;$0.00;
11/11/2025;JORNALISTA;PROFESSOR;FUMACINHA;TATU BOLA;6;3;N«O;3;;$0.00;;;$0.00;
11/11/2025;JORNALISTA;PROFESSOR;TATU BOLA;APRENDIZ;5;6;N«O;1;;$0.00;;;$0.00;
11/11/2025;MESTRE;TIA LÈIÄA;TATU BOLA;APRENDIZ;6;1;N«O;5;;$0.00;;;$0.00;
11/11/2025;MESTRE;TIA LÈIÄA;PROFESSOR;FUMACINHA;6;4;N«O;2;;$0.00;;;$0.00;
11/11/2025;JOGADOR N«O MEMBRO;APRENDIZ;MOLINHO;TATU BOLA;5;6;N«O;1;;$0.00;;;$0.00;
11/11/2025;JOGADOR N«O MEMBRO;APRENDIZ;MOLINHO;TATU BOLA;1;7;N«O;6;;$0.00;;;$0.00;
11/11/2025;FUMACINHA;PROFESSOR;MESTRE;TIA LÈIÄA;6;3;N«O;3;;$0.00;;;$0.00;
11/11/2025;MESTRE;TIA LÈIÄA;PROFESSOR;FUMACINHA;6;2;N«O;4;;$0.00;;;$0.00;
11/11/2025;MESTRE;TIA LÈIÄA;JOGADOR N«O MEMBRO;APRENDIZ;7;3;N«O;4;;$0.00;;;$0.00;
